소유자명,생년월일,동호수,소유자_주소,아파트_소재지,도로명주소,건축물_연면적,거주형태,등기목적_분류,등기원인_년월일,근저당설정여부,근저당금액,보유기간,압류가압류,소유형태,세대유형,공유자수,단독소유자수
홍길동212,740512,1동252510,서울특별시 마포구 65번길 82,서울특별시 서초구 서초동 1234-56 제25층 제2510호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1996.05.19,N,0,29년 4개월,없음,단독소유자,단독세대,0,1
홍길동213,580316,1동121205,경기도 수원시 299번길 70,서울특별시 서초구 서초동 1234-56 제12층 제1205호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1992.04.17,Y,202902811,33년 5개월,없음,단독소유자,단독세대,0,1
홍길동214,591107,1동8808,서울특별시 강동구 177번길 26,서울특별시 서초구 서초동 1234-56 제8층 제808호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2000.10.19,N,0,24년 11개월,없음,단독소유자,단독세대,0,1
홍길동215,610304,1동3308,"서울특별시 서초구 서초중앙로29길 28, 1815호",서울특별시 서초구 서초동 1234-56 제3층 제308호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2022.10.07,Y,392661640,2년 12개월,없음,단독소유자,단독세대,0,1
홍길동216,420413,1동2206,"서울특별시 서초구 서초중앙로29길 28, 1458호",서울특별시 서초구 서초동 1234-56 제2층 제206호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1991.05.15,Y,163932542,34년 4개월,없음,단독소유자,단독세대,0,1
홍길동217,660407,1동9905,서울특별시 마포구 185번길 6,서울특별시 서초구 서초동 1234-56 제9층 제905호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1997.04.01,Y,435994026,28년 6개월,없음,단독소유자,단독세대,0,1
홍길동218,480721,1동8805,서울특별시 송파구 52번길 3,서울특별시 서초구 서초동 1234-56 제8층 제805호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2020.10.14,N,0,4년 11개월,없음,단독소유자,단독세대,0,1
홍길동219,590418,1동131306,서울특별시 강남구 74번길 17,서울특별시 서초구 서초동 1234-56 제13층 제1306호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2018.10.19,N,0,6년 11개월,없음,단독소유자,단독세대,0,1
홍길동220,410402,1동101003,서울특별시 마포구 151번길 20,서울특별시 서초구 서초동 1234-56 제10층 제1003호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2000.02.26,Y,226986802,25년 7개월,없음,단독소유자,단독세대,0,1
홍길동221,640616,1동7706,서울특별시 서초구 261번길 50,서울특별시 서초구 서초동 1234-56 제7층 제706호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2002.05.19,Y,201712019,23년 4개월,없음,공유자,공유세대,2,0
홍길동222,430413,1동151507,서울특별시 서초구 113번길 26,서울특별시 서초구 서초동 1234-56 제15층 제1507호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2003.02.05,Y,447707602,22년 8개월,없음,단독소유자,단독세대,0,1
홍길동223,240608,1동161609,"서울특별시 서초구 서초중앙로29길 28, 1921호",서울특별시 서초구 서초동 1234-56 제16층 제1609호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2015.06.26,N,0,10년 3개월,없음,단독소유자,단독세대,0,1
홍길동224,830409,1동131302,인천광역시 남동구 13번길 23,서울특별시 서초구 서초동 1234-56 제13층 제1302호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2014.05.08,N,0,11년 4개월,없음,공유자,공유세대,2,0
홍길동225,710118,1동8806,"서울특별시 서초구 서초중앙로29길 28, 393호",서울특별시 서초구 서초동 1234-56 제8층 제806호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2007.12.20,Y,630610802,17년 9개월,없음,단독소유자,단독세대,0,1
홍길동226,560510,1동141407,"서울특별시 서초구 서초중앙로29길 28, 1170호",서울특별시 서초구 서초동 1234-56 제14층 제1407호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2009.09.25,Y,458063443,16년 0개월,없음,단독소유자,단독세대,0,1
홍길동227,591224,1동9909,"서울특별시 서초구 서초중앙로29길 28, 1033호",서울특별시 서초구 서초동 1234-56 제9층 제909호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1998.02.11,N,0,27년 7개월,없음,단독소유자,단독세대,0,1
홍길동228,590815,1동131303,"서울특별시 서초구 서초중앙로29길 28, 1811호",서울특별시 서초구 서초동 1234-56 제13층 제1303호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2013.11.27,Y,366062597,11년 10개월,없음,단독소유자,단독세대,0,1
홍길동229,721125,1동242409,"서울특별시 서초구 서초중앙로29길 28, 1817호",서울특별시 서초구 서초동 1234-56 제24층 제2409호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2005.03.11,N,0,20년 6개월,없음,단독소유자,단독세대,0,1
홍길동230,490703,1동8808,"서울특별시 서초구 서초중앙로29길 28, 1662호",서울특별시 서초구 서초동 1234-56 제8층 제808호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2005.03.04,Y,316675214,20년 7개월,없음,단독소유자,단독세대,0,1
홍길동231,750801,1동4407,"서울특별시 서초구 서초중앙로29길 28, 232호",서울특별시 서초구 서초동 1234-56 제4층 제407호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2023.08.02,N,0,2년 2개월,없음,단독소유자,단독세대,0,1
홍길동232,720304,1동151508,서울특별시 서초구 168번길 53,서울특별시 서초구 서초동 1234-56 제15층 제1508호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1997.05.14,Y,540431867,28년 4개월,없음,단독소유자,단독세대,0,1
홍길동233,851010,1동181808,"서울특별시 서초구 서초중앙로29길 28, 751호",서울특별시 서초구 서초동 1234-56 제18층 제1808호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2007.07.20,Y,687219724,18년 2개월,없음,단독소유자,단독세대,0,1
홍길동234,630819,1동4405,서울특별시 송파구 292번길 63,서울특별시 서초구 서초동 1234-56 제4층 제405호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1998.10.27,N,0,26년 11개월,없음,단독소유자,단독세대,0,1
홍길동235,690320,1동161607,"서울특별시 서초구 서초중앙로29길 28, 1801호",서울특별시 서초구 서초동 1234-56 제16층 제1607호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2005.12.02,Y,209575349,19년 10개월,없음,단독소유자,단독세대,0,1
홍길동236,440522,1동252504,충청남도 천안시 141번길 81,서울특별시 서초구 서초동 1234-56 제25층 제2504호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1995.02.25,Y,454815384,30년 7개월,없음,단독소유자,단독세대,0,1
홍길동237,720806,1동181801,"서울특별시 서초구 서초중앙로29길 28, 1436호",서울특별시 서초구 서초동 1234-56 제18층 제1801호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1988.06.24,Y,298536415,37년 3개월,없음,단독소유자,단독세대,0,1
홍길동238,560109,1동6606,"서울특별시 서초구 서초중앙로29길 28, 1725호",서울특별시 서초구 서초동 1234-56 제6층 제606호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2017.09.22,N,0,8년 0개월,없음,단독소유자,단독세대,0,1
홍길동239,480827,1동7703,"서울특별시 서초구 서초중앙로29길 28, 1893호",서울특별시 서초구 서초동 1234-56 제7층 제703호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2018.09.24,Y,240946487,7년 0개월,없음,단독소유자,단독세대,0,1
홍길동240,700315,1동8801,서울특별시 영등포구 6번길 87,서울특별시 서초구 서초동 1234-56 제8층 제801호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2002.11.26,N,0,22년 10개월,없음,단독소유자,단독세대,0,1
홍길동241,800802,1동3307,"서울특별시 서초구 서초중앙로29길 28, 1700호",서울특별시 서초구 서초동 1234-56 제3층 제307호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2009.02.01,N,0,16년 8개월,없음,단독소유자,단독세대,0,1
홍길동242,591122,1동5503,"서울특별시 서초구 서초중앙로29길 28, 1481호",서울특별시 서초구 서초동 1234-56 제5층 제503호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2023.06.11,Y,297172965,2년 3개월,없음,단독소유자,단독세대,0,1
홍길동243,720704,1동5506,서울특별시 마포구 107번길 70,서울특별시 서초구 서초동 1234-56 제5층 제506호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2020.07.07,N,0,5년 2개월,없음,단독소유자,단독세대,0,1
홍길동244,550602,1동151505,"서울특별시 서초구 서초중앙로29길 28, 1241호",서울특별시 서초구 서초동 1234-56 제15층 제1505호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1995.10.06,N,0,30년 0개월,없음,단독소유자,단독세대,0,1
홍길동245,950621,1동232303,"서울특별시 서초구 서초중앙로29길 28, 489호",서울특별시 서초구 서초동 1234-56 제23층 제2303호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2005.06.01,N,0,20년 4개월,없음,단독소유자,단독세대,0,1
홍길동246,641124,1동202001,"서울특별시 서초구 서초중앙로29길 28, 1667호",서울특별시 서초구 서초동 1234-56 제20층 제2001호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2020.12.14,Y,249731962,4년 9개월,없음,단독소유자,단독세대,0,1
홍길동247,780616,1동6607,"서울특별시 서초구 서초중앙로29길 28, 346호",서울특별시 서초구 서초동 1234-56 제6층 제607호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2023.06.05,Y,462923723,2년 3개월,없음,단독소유자,단독세대,0,1
홍길동248,640721,1동2204,"서울특별시 서초구 서초중앙로29길 28, 263호",서울특별시 서초구 서초동 1234-56 제2층 제204호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2016.01.22,Y,357711447,9년 8개월,없음,단독소유자,단독세대,0,1
홍길동249,410315,1동4408,경기도 안양시 196번길 67,서울특별시 서초구 서초동 1234-56 제4층 제408호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2021.03.03,Y,326368727,4년 7개월,없음,단독소유자,단독세대,0,1
홍길동250,640214,1동111103,서울특별시 마포구 105번길 31,서울특별시 서초구 서초동 1234-56 제11층 제1103호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2015.05.10,N,0,10년 4개월,없음,단독소유자,단독세대,0,1
홍길동251,710713,1동161607,경기도 수원시 247번길 11,서울특별시 서초구 서초동 1234-56 제16층 제1607호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2019.07.14,N,0,6년 2개월,없음,공유자,공유세대,2,0
홍길동252,840318,1동101007,"서울특별시 서초구 서초중앙로29길 28, 2538호",서울특별시 서초구 서초동 1234-56 제10층 제1007호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1998.08.03,N,0,27년 2개월,없음,단독소유자,단독세대,0,1
홍길동253,580401,1동181806,"서울특별시 서초구 서초중앙로29길 28, 902호",서울특별시 서초구 서초동 1234-56 제18층 제1806호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2015.08.10,Y,239491383,10년 1개월,없음,단독소유자,단독세대,0,1
홍길동254,660213,1동8807,"서울특별시 서초구 서초중앙로29길 28, 1775호",서울특별시 서초구 서초동 1234-56 제8층 제807호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2011.08.21,Y,199326820,14년 1개월,없음,단독소유자,단독세대,0,1
홍길동255,590416,1동131301,서울특별시 영등포구 198번길 55,서울특별시 서초구 서초동 1234-56 제13층 제1301호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1991.11.05,Y,478898385,33년 11개월,없음,단독소유자,단독세대,0,1
홍길동256,380104,1동242407,서울특별시 마포구 297번길 85,서울특별시 서초구 서초동 1234-56 제24층 제2407호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2017.07.06,N,0,8년 2개월,없음,단독소유자,단독세대,0,1
홍길동257,821010,1동252502,경기도 수원시 257번길 69,서울특별시 서초구 서초동 1234-56 제25층 제2502호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1997.12.07,Y,561086793,27년 10개월,없음,단독소유자,단독세대,0,1
홍길동258,660327,1동5502,"서울특별시 서초구 서초중앙로29길 28, 1362호",서울특별시 서초구 서초동 1234-56 제5층 제502호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2018.07.06,N,0,7년 2개월,없음,단독소유자,단독세대,0,1
홍길동259,680416,1동5508,"서울특별시 서초구 서초중앙로29길 28, 864호",서울특별시 서초구 서초동 1234-56 제5층 제508호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1994.03.26,Y,385595791,31년 6개월,없음,단독소유자,단독세대,0,1
홍길동260,631120,1동222203,"서울특별시 서초구 서초중앙로29길 28, 1775호",서울특별시 서초구 서초동 1234-56 제22층 제2203호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1999.06.01,Y,600415752,26년 4개월,없음,공유자,공유세대,2,0
홍길동261,570102,1동2210,"서울특별시 서초구 서초중앙로29길 28, 2088호",서울특별시 서초구 서초동 1234-56 제2층 제210호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2023.01.13,Y,388963854,2년 8개월,없음,단독소유자,단독세대,0,1
홍길동262,730620,1동131306,"서울특별시 서초구 서초중앙로29길 28, 2091호",서울특별시 서초구 서초동 1234-56 제13층 제1306호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1997.10.02,Y,451443755,28년 0개월,없음,단독소유자,단독세대,0,1
홍길동263,521227,1동212102,서울특별시 강남구 2번길 59,서울특별시 서초구 서초동 1234-56 제21층 제2102호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1989.10.22,N,0,35년 11개월,없음,단독소유자,단독세대,0,1
홍길동264,490121,1동222206,경기도 안양시 212번길 85,서울특별시 서초구 서초동 1234-56 제22층 제2206호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2014.10.16,N,0,10년 11개월,없음,단독소유자,단독세대,0,1
홍길동265,720822,1동252507,"서울특별시 서초구 서초중앙로29길 28, 1527호",서울특별시 서초구 서초동 1234-56 제25층 제2507호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1987.12.17,N,0,37년 9개월,없음,단독소유자,단독세대,0,1
홍길동266,670527,1동161603,"서울특별시 서초구 서초중앙로29길 28, 2140호",서울특별시 서초구 서초동 1234-56 제16층 제1603호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2011.04.07,N,0,14년 6개월,없음,단독소유자,단독세대,0,1
홍길동267,670723,1동121207,"서울특별시 서초구 서초중앙로29길 28, 467호",서울특별시 서초구 서초동 1234-56 제12층 제1207호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2001.02.22,N,0,24년 7개월,없음,단독소유자,단독세대,0,1
홍길동268,610419,1동222206,서울특별시 마포구 252번길 12,서울특별시 서초구 서초동 1234-56 제22층 제2206호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2017.07.26,N,0,8년 2개월,없음,단독소유자,단독세대,0,1
홍길동269,570503,1동121210,"서울특별시 서초구 서초중앙로29길 28, 1162호",서울특별시 서초구 서초동 1234-56 제12층 제1210호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2019.03.28,Y,497901414,6년 6개월,없음,단독소유자,단독세대,0,1
홍길동270,561018,1동141407,서울특별시 마포구 1번길 40,서울특별시 서초구 서초동 1234-56 제14층 제1407호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2003.11.20,N,0,21년 10개월,없음,단독소유자,단독세대,0,1
홍길동271,660928,1동6605,"서울특별시 서초구 서초중앙로29길 28, 1720호",서울특별시 서초구 서초동 1234-56 제6층 제605호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2021.05.05,N,0,4년 5개월,없음,단독소유자,단독세대,0,1
홍길동272,641204,1동242410,서울특별시 마포구 164번길 40,서울특별시 서초구 서초동 1234-56 제24층 제2410호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2003.07.02,N,0,22년 3개월,없음,단독소유자,단독세대,0,1
홍길동273,591226,1동252501,"서울특별시 서초구 서초중앙로29길 28, 726호",서울특별시 서초구 서초동 1234-56 제25층 제2501호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2019.11.28,N,0,5년 10개월,없음,단독소유자,단독세대,0,1
홍길동274,510722,1동141407,서울특별시 강남구 281번길 51,서울특별시 서초구 서초동 1234-56 제14층 제1407호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2009.09.13,N,0,16년 0개월,없음,단독소유자,단독세대,0,1
홍길동275,750128,1동161603,"서울특별시 서초구 서초중앙로29길 28, 1425호",서울특별시 서초구 서초동 1234-56 제16층 제1603호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2009.04.07,Y,366356473,16년 6개월,없음,단독소유자,단독세대,0,1
홍길동276,750222,1동151503,서울특별시 영등포구 5번길 47,서울특별시 서초구 서초동 1234-56 제15층 제1503호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2021.02.17,N,0,4년 7개월,없음,단독소유자,단독세대,0,1
홍길동277,720402,1동141408,"서울특별시 서초구 서초중앙로29길 28, 709호",서울특별시 서초구 서초동 1234-56 제14층 제1408호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2020.12.26,Y,247606097,4년 9개월,없음,단독소유자,단독세대,0,1
홍길동278,620521,1동131301,"서울특별시 서초구 서초중앙로29길 28, 2000호",서울특별시 서초구 서초동 1234-56 제13층 제1301호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2001.01.19,Y,642260451,24년 8개월,없음,단독소유자,단독세대,0,1
홍길동279,571006,1동222207,"서울특별시 서초구 서초중앙로29길 28, 1222호",서울특별시 서초구 서초동 1234-56 제22층 제2207호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2003.09.06,Y,155113845,22년 1개월,없음,단독소유자,단독세대,0,1
홍길동280,640803,1동202009,서울특별시 강동구 285번길 69,서울특별시 서초구 서초동 1234-56 제20층 제2009호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2016.02.06,Y,335018083,9년 8개월,없음,단독소유자,단독세대,0,1
홍길동281,510202,1동8803,서울특별시 강남구 285번길 58,서울특별시 서초구 서초동 1234-56 제8층 제803호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2013.09.10,Y,651476402,12년 0개월,없음,단독소유자,단독세대,0,1
홍길동282,721101,1동3309,"서울특별시 서초구 서초중앙로29길 28, 803호",서울특별시 서초구 서초동 1234-56 제3층 제309호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1987.10.16,Y,584637610,37년 12개월,없음,단독소유자,단독세대,0,1
홍길동283,050917,1동5501,"서울특별시 서초구 서초중앙로29길 28, 1543호",서울특별시 서초구 서초동 1234-56 제5층 제501호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2007.10.18,Y,268885209,17년 11개월,없음,단독소유자,단독세대,0,1
홍길동284,700324,1동4409,"서울특별시 서초구 서초중앙로29길 28, 1571호",서울특별시 서초구 서초동 1234-56 제4층 제409호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2023.02.09,N,0,2년 7개월,없음,단독소유자,단독세대,0,1
홍길동285,590221,1동222204,"서울특별시 서초구 서초중앙로29길 28, 2296호",서울특별시 서초구 서초동 1234-56 제22층 제2204호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2014.03.14,Y,434083523,11년 6개월,없음,공유자,공유세대,2,0
홍길동286,550403,1동191902,서울특별시 강동구 195번길 4,서울특별시 서초구 서초동 1234-56 제19층 제1902호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1987.06.25,Y,356288047,38년 3개월,없음,단독소유자,단독세대,0,1
홍길동287,600104,1동141402,"서울특별시 서초구 서초중앙로29길 28, 1025호",서울특별시 서초구 서초동 1234-56 제14층 제1402호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1998.08.04,N,0,27년 2개월,없음,단독소유자,단독세대,0,1
홍길동288,670106,1동141403,서울특별시 마포구 139번길 78,서울특별시 서초구 서초동 1234-56 제14층 제1403호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1999.07.16,N,0,26년 2개월,없음,단독소유자,단독세대,0,1
홍길동289,481105,1동202005,경기도 성남시 263번길 92,서울특별시 서초구 서초동 1234-56 제20층 제2005호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2001.10.14,Y,323034900,23년 11개월,없음,단독소유자,단독세대,0,1
홍길동290,810817,1동151509,"서울특별시 서초구 서초중앙로29길 28, 1898호",서울특별시 서초구 서초동 1234-56 제15층 제1509호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1987.02.10,Y,425020512,38년 8개월,없음,단독소유자,단독세대,0,1
홍길동291,690206,1동4405,대구광역시 수성구 41번길 10,서울특별시 서초구 서초동 1234-56 제4층 제405호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1995.09.24,N,0,30년 0개월,없음,단독소유자,단독세대,0,1
홍길동292,741204,1동212104,서울특별시 강동구 264번길 88,서울특별시 서초구 서초동 1234-56 제21층 제2104호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2002.06.08,N,0,23년 4개월,없음,단독소유자,단독세대,0,1
홍길동293,730322,1동7702,서울특별시 영등포구 22번길 78,서울특별시 서초구 서초동 1234-56 제7층 제702호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2009.08.13,Y,190258594,16년 1개월,없음,단독소유자,단독세대,0,1
홍길동294,790928,1동111108,서울특별시 강남구 174번길 87,서울특별시 서초구 서초동 1234-56 제11층 제1108호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2005.04.10,N,0,20년 5개월,없음,단독소유자,단독세대,0,1
홍길동295,831028,1동131301,"서울특별시 서초구 서초중앙로29길 28, 246호",서울특별시 서초구 서초동 1234-56 제13층 제1301호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1987.06.24,N,0,38년 3개월,없음,단독소유자,단독세대,0,1
홍길동296,720807,1동181803,서울특별시 송파구 5번길 13,서울특별시 서초구 서초동 1234-56 제18층 제1803호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1998.11.09,N,0,26년 11개월,없음,단독소유자,단독세대,0,1
홍길동297,810512,1동191905,"서울특별시 서초구 서초중앙로29길 28, 1720호",서울특별시 서초구 서초동 1234-56 제19층 제1905호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2016.06.24,Y,497957549,9년 3개월,없음,단독소유자,단독세대,0,1
홍길동298,470410,1동141407,"서울특별시 서초구 서초중앙로29길 28, 913호",서울특별시 서초구 서초동 1234-56 제14층 제1407호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2001.11.09,N,0,23년 11개월,없음,단독소유자,단독세대,0,1
홍길동299,680625,1동252507,경기도 고양시 282번길 64,서울특별시 서초구 서초동 1234-56 제25층 제2507호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1993.06.17,N,0,32년 3개월,없음,단독소유자,단독세대,0,1
홍길동300,361127,1동212101,"서울특별시 서초구 서초중앙로29길 28, 1069호",서울특별시 서초구 서초동 1234-56 제21층 제2101호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,1994.07.08,N,0,31년 3개월,없음,단독소유자,단독세대,0,1
홍길동301,690525,1동101004,"서울특별시 서초구 서초중앙로29길 28, 866호",서울특별시 서초구 서초동 1234-56 제10층 제1004호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2015.12.17,Y,344540567,9년 9개월,없음,단독소유자,단독세대,0,1
홍길동302,680404,1동3305,"서울특별시 서초구 서초중앙로29길 28, 2522호",서울특별시 서초구 서초동 1234-56 제3층 제305호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2020.04.03,N,0,5년 6개월,없음,단독소유자,단독세대,0,1
홍길동303,790411,1동3309,서울특별시 강동구 269번길 40,서울특별시 서초구 서초동 1234-56 제3층 제309호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1992.05.12,N,0,33년 5개월,없음,단독소유자,단독세대,0,1
홍길동304,560102,1동121204,서울특별시 송파구 25번길 24,서울특별시 서초구 서초동 1234-56 제12층 제1204호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2020.03.09,Y,512059004,5년 6개월,없음,단독소유자,단독세대,0,1
홍길동305,400204,1동232309,"서울특별시 서초구 서초중앙로29길 28, 1470호",서울특별시 서초구 서초동 1234-56 제23층 제2309호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2001.10.17,Y,403826952,23년 11개월,없음,단독소유자,단독세대,0,1
홍길동306,491013,1동6610,"서울특별시 서초구 서초중앙로29길 28, 1231호",서울특별시 서초구 서초동 1234-56 제6층 제610호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2000.12.15,Y,228579870,24년 9개월,없음,공유자,공유세대,2,0
홍길동307,850610,1동8809,"서울특별시 서초구 서초중앙로29길 28, 2339호",서울특별시 서초구 서초동 1234-56 제8층 제809호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2000.12.09,Y,484078978,24년 10개월,없음,단독소유자,단독세대,0,1
홍길동308,570703,1동181809,대구광역시 달서구 230번길 81,서울특별시 서초구 서초동 1234-56 제18층 제1809호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1993.01.19,Y,593872208,32년 8개월,없음,단독소유자,단독세대,0,1
홍길동309,920822,1동181802,"서울특별시 서초구 서초중앙로29길 28, 880호",서울특별시 서초구 서초동 1234-56 제18층 제1802호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2016.07.13,N,0,9년 2개월,없음,단독소유자,단독세대,0,1
홍길동310,850419,1동181808,서울특별시 서초구 2번길 21,서울특별시 서초구 서초동 1234-56 제18층 제1808호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2015.04.10,Y,604300020,10년 5개월,없음,공유자,공유세대,2,0
홍길동311,780402,1동111101,"서울특별시 서초구 서초중앙로29길 28, 588호",서울특별시 서초구 서초동 1234-56 제11층 제1101호,서울특별시 서초구 서초중앙로29길 28,84,실거주,매매,2017.01.21,N,0,8년 8개월,없음,단독소유자,단독세대,0,1
홍길동312,711120,1동4409,서울특별시 마포구 60번길 1,서울특별시 서초구 서초동 1234-56 제4층 제409호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1991.01.21,Y,494975334,34년 8개월,없음,단독소유자,단독세대,0,1
홍길동313,600118,1동202002,서울특별시 서초구 144번길 23,서울특별시 서초구 서초동 1234-56 제20층 제2002호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2023.11.20,N,0,1년 10개월,없음,단독소유자,단독세대,0,1
홍길동314,591021,1동161604,경기도 용인시 167번길 35,서울특별시 서초구 서초동 1234-56 제16층 제1604호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1997.08.06,N,0,28년 2개월,없음,단독소유자,단독세대,0,1
홍길동315,581110,1동7703,서울특별시 서초구 292번길 63,서울특별시 서초구 서초동 1234-56 제7층 제703호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2009.02.14,N,0,16년 7개월,없음,단독소유자,단독세대,0,1
홍길동316,840324,1동5507,서울특별시 영등포구 207번길 13,서울특별시 서초구 서초동 1234-56 제5층 제507호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,1999.04.25,Y,208906631,26년 5개월,없음,단독소유자,단독세대,0,1
홍길동317,770924,1동242402,서울특별시 서초구 7번길 2,서울특별시 서초구 서초동 1234-56 제24층 제2402호,서울특별시 서초구 서초중앙로29길 28,84,투자,매매,2015.03.10,Y,311203210,10년 6개월,없음,단독소유자,단독세대,0,1
